contentId,name,brewery,price,description,imageUrl,oldId,purchaseUrl
wwsytn5o,瓶内二次発酵酒 あわ 八海山,価格,4070,"<p>商品詳細 繊細な泡を楽しむスパークリング日本酒です。 ロの中ではじける泡の秘密は“瓶内二次発酵”。瓶の中に発酵の過程で生じた炭酸ガスを閉じ込めました。グラスに注いだとき繊細な一筋泡が立つ透明な日本酒です。フルーティーな香りと上品な甘み、爽やかなスパークリングの口当たりをお楽しみください。 購入ページへ（外部サイト） その他商品一覧 八海山 唎酒 591 720ml ¥ 3,500 (税込) 八海山（HAKKAISAN） 瓶内二次発酵酒 あわ 八海山 720ml ¥ 4,070 (税込) 八海山（HAKKAISAN） 純米大吟醸 八海山 雪室熟成八年 720ml ¥ 7,700 (税込) 八海山（HAKKAISAN） 大吟醸 八海山 720ml ¥ 2,145 (税込) 八海山（HAKKAISAN） 発泡にごり酒 八海山 720ml ¥ 2,068 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-348x348_webp_9bca3542-fbad-47f8-885b-52e59e947a2a.jpg,WWsYtn5o,https://amzn.to/3Ae4M7W
o_yedk8r,純米大吟醸 八海山 雪室熟成八年,価格,7700,"<p>商品詳細 雪と眠りきれいに年月を重ねた熟成酒 日本有数の豪雪地帯、魚沼の自然の力を利用して、千トンに及ぶ雪を蓄えた低温貯蔵庫「雪室」で八年間熟成させた酒です。三度前後という低温で長期間寝かせることにより、淡麗な味わいを残しながら、なめらかで優雅な風味を持つ上質な熟成酒ができました。八年ものの八海山を象徴し、八を八つ、ハッハッハッハ…と吉祥の笑いを含む酒です。 購入ページへ（外部サイト） その他商品一覧 八海山 唎酒 591 720ml ¥ 3,500 (税込) 八海山（HAKKAISAN） 瓶内二次発酵酒 あわ 八海山 720ml ¥ 4,070 (税込) 八海山（HAKKAISAN） 純米大吟醸 八海山 雪室熟成八年 720ml ¥ 7,700 (税込) 八海山（HAKKAISAN） 大吟醸 八海山 720ml ¥ 2,145 (税込) 八海山（HAKKAISAN） 発泡にごり酒 八海山 720ml ¥ 2,068 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-500x500_webp_b36ede18-49c7-4423-a17d-dc017319c33c.jpg,o_YedK8R,https://amzn.to/3WPjGua
4qjiw3x8,大吟醸 八海山,価格,2145,"<p>商品詳細 細かくまろやかで綺麗な味わいと ほのかに感じる上品な甘やかさ 毎年毎年、最高の酒を造りつづけることで磨いてきた蔵人の技。この酒のために選び抜いた山田錦と五百万石を45％にまで精米し、すべて手づくりの麹と、八海山の雪解け水が湧水となった「雷電様の清水」で醸した大吟醸。細かくまろやかで綺麗な味わいに、ほのかに感じる上品な甘やかさが料理を引き立てる、少し高級な食中酒です。 購入ページへ（外部サイト） その他商品一覧 八海山 唎酒 591 720ml ¥ 3,500 (税込) 八海山（HAKKAISAN） 瓶内二次発酵酒 あわ 八海山 720ml ¥ 4,070 (税込) 八海山（HAKKAISAN） 純米大吟醸 八海山 雪室熟成八年 720ml ¥ 7,700 (税込) 八海山（HAKKAISAN） 大吟醸 八海山 720ml ¥ 2,145 (税込) 八海山（HAKKAISAN） 発泡にごり酒 八海山 720ml ¥ 2,068 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-348x348_webp_c7e48ab1-49a8-4b09-a087-e240b3c4d751.jpg,4QJiW3X8,https://amzn.to/3YBhjfI
v2-xhm9v,発泡にごり酒 八海山,価格,2068,"<p>商品詳細 さわやかな酸味と華やかな香り、きれいですっきりとした後味、炭酸の泡が口の中で心地よくはじける、発泡にごり酒です。食前酒としてもお勧めですが、濃厚な味のお料理や、スパイシーなお料理、また、フルーツなどのデザートにあわせていただくのもお勧めです。お召し上がりの際は良く冷やしてから開封してください。 購入ページへ（外部サイト） その他商品一覧 八海山 唎酒 591 720ml ¥ 3,500 (税込) 八海山（HAKKAISAN） 瓶内二次発酵酒 あわ 八海山 720ml ¥ 4,070 (税込) 八海山（HAKKAISAN） 純米大吟醸 八海山 雪室熟成八年 720ml ¥ 7,700 (税込) 八海山（HAKKAISAN） 大吟醸 八海山 720ml ¥ 2,145 (税込) 八海山（HAKKAISAN） 発泡にごり酒 八海山 720ml ¥ 2,068 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-500x500_webp_90b93002-dab8-458b-98bd-c8a9aa6a37f0.jpg,v2-xHm9v,https://amzn.to/3SGh2EG
6poyxjwi,八海山 飲みくらべ四選,価格,2530,"<p>商品詳細 食事を引き立て、いつまでも飲み飽きない味わいを目指し醸した 「清酒 八海山」「特別本醸造 八海山」「大吟醸 八海山」「純米大吟醸 八海山」 が楽しめるセットです。 購入ページへ（外部サイト） その他商品一覧 八海山 唎酒 591 720ml ¥ 3,500 (税込) 八海山（HAKKAISAN） 瓶内二次発酵酒 あわ 八海山 720ml ¥ 4,070 (税込) 八海山（HAKKAISAN） 純米大吟醸 八海山 雪室熟成八年 720ml ¥ 7,700 (税込) 八海山（HAKKAISAN） 大吟醸 八海山 720ml ¥ 2,145 (税込) 八海山（HAKKAISAN） 発泡にごり酒 八海山 720ml ¥ 2,068 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-348x348_webp_4a1b7110-dec0-4a5e-858e-5b4d13b14624.jpg,6pOYXjwi,https://amzn.to/4daDE8l
zv_prwc6,IWA 5 アッサンブラージュ4,価格,14960,<p>商品詳細 アッサンブラージュ4は、見事なダイナミズムを感じさせながら、幾重にも重なり合い、途切れることのない感覚の中で、優雅に花開きます。 アッサンブラージュの技法と瓶内熟成により、複雑で重層的な日本酒が創り上げられました。A4は、生き生きとしたミネラル感の後に、華やかなスミレのアロマが次第に押し寄せ、洗練された融合を見せます。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1200x1200_v-fms_webp_54d68bc3-26da-4faf-b6d0-a24680ae93f3.png,zv_PRWc6,https://iwa-sake.shop/products/assemblage4
7dtsppo_,醸し人九平次,価格,2365,"<p>商品詳細 EAU DU DESIR（オウ・ド・デジール）とはフランス語で「希望の水」という意味です。 口にしたとき、液体の中から希望というエネルギーを感じてほしい。 あなたにとって、自分たちにとって、日本酒がもっともっと 「幸」多きものにしたい。 それを体現しているお酒です。 口に含むと蜂蜜のような甘さが広がり、その後すぐに柔らかな酸が広がっていきます。 わずかにミネラルも感じます。 購入ページへ（外部サイト） その他商品一覧 醸し人九平次（KAMOSHIBITO KUHEIJI） 醸し人 九平次　別誂　純米大吟醸 720ml ¥ 5,500 (税込) 醸し人九平次（KAMOSHIBITO KUHEIJI） 醸し人九平次 720ml ¥ 2,365 (税込) 飲める・買えるお店</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_dbbbfc4b-2e76-44d5-b289-72ce7ac0c90b.png,7DTsppo_,https://hb.afl.rakuten.co.jp/ichiba/43695c17.87e88239.43695c18.22052bc6/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fyamasake%2F5092%2F&link_type=hybrid_url&ut=eyJwYWdlIjoiaXRlbSIsInR5cGUiOiJoeWJyaWRfdXJsIiwic2l6ZSI6IjQwMHg0MDAiLCJuYW0iOjEsIm5hbXAiOiJyaWdodCIsImNvbSI6MSwiY29tcCI6ImRvd24iLCJwcmljZSI6MCwiYm9yIjoxLCJjb2wiOjEsImJidG4iOjEsInByb2QiOjAsImFtcCI6ZmFsc2V9
ojfdvlj1,黒龍 大吟醸 龍,価格,4400,<p>商品詳細 ワインの熟成を応⽤し、全国に先駆けて1975 年に発売したロングセラー⼤吟醸酒。蔵⼈の情熱が上品な果実⾹と上質な味わいを⽣み出します。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1000x1000_v-fs_webp_78aeb418-b950-4bac-b9bf-ad3b52725810.png,oJfdvlj1,https://amzn.to/4fskfkU
eoja0ccy,飛露喜 吟醸,価格,3300,<p>商品詳細 緑色ラベルの吟醸酒。年１回の限定販売。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-348x348_webp_1151e8fc-4cba-43c5-91f1-757520061b54.jpg,EOjA0CCY,https://www.yajima-jizake.co.jp/products/detail.php?product_id=1436
jcrlp0in,十四代 中取り純吟 播州愛山,価格,0,<p>商品詳細 揚げ槽時、香味のバランスが最良の雫を集めることから「中取り」と呼ばれ、酒米の持つ力、味わいを充分に堪能出来る艶酒。 平成8年、愛山米による全国初の吟醸酒。 ボリューミーな味わいに、滑らかな舌触り、そして繊細な甘味と旨みが広がり深い味わいが楽しめます。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1080x1080_v-fs_webp_3643780b-7214-426f-8616-fca31a20da9d.png,jcrLp0In,https://www.sakenomy.jp/sake/TST0000006942/
nrentcpj,黒龍 大吟醸,価格,2750,"<p>商品詳細 ふくよかな⾹り、透明な喉ごし、爽やかな飲み⼼地が⼈気の⼤吟醸。絹の⽻⼆重織のようにしなやかできめ細やかな味わいをお楽しみください。 購入ページへ（外部サイト） その他商品一覧 黒龍（KOKURYU） 黒龍 大吟醸 龍 ml ¥ 4,400 (税込) 黒龍（KOKURYU） 黒龍 大吟醸 ml ¥ 2,750 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1000x1000_v-fs_webp_6e3e093e-66f3-4e60-ab68-55d9fb76e25c.png,nrEnTcPj,https://www.kokuryu.co.jp/brew/kokuryu/daiginjo.html
63a1rtmh,越乃梅里 純米大吟醸 亀口直採り 無濾過生原酒,価格,2750,<p>商品詳細 「ワイングラスでおいしい日本酒アワード2020」プレミアム大吟醸部門 最高金賞を受賞した「越乃梅里 純米大吟醸 無濾過生原酒」を、亀口直採りした贅沢な一本が限定生産で遂に登場。 発酵過程で酵母が生産した炭酸ガスが外に逃げることなく溶け込んでおり、通常商品とは一味違った爽快な飲み口に。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-600x540_v-fs_webp_5e439fd7-e4e7-498c-9be7-bd6340d30998.jpg,63a1RTmH,https://dhcshuzo.net/?pid=149375105
i612uj6m,朝日晴 佳撰,価格,1980,"<p>商品詳細 全国燗酒コンテスト2020　お値打熱燗部門【最高金賞】 大正７年発売、100年以上豊栄で親しまれている地元の晩酌酒です。 芳醇という呼び名がピッタリします。口当たり柔らか、のど越しの切れあり、香りは穏やかで繊細。 夏は冷酒、秋冬は燗でお召し上がりください。 購入ページへ（外部サイト） その他商品一覧 越乃梅里（KOSHINOBAIRI） 越乃梅里 純米大吟醸 亀口直採り 無濾過生原酒 ml ¥ 2,750 (税込) 朝日晴（ASAHIBARE） 朝日晴 佳撰 ml ¥ 1,980 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-800x800_v-fs_webp_e67f4c6e-1ae7-498e-a2c7-64010ca88754.jpg,I612Uj6m,https://dhcshuzo.net/?pid=61552188
zf0ohuce,風の森 露葉風 807 純米 無濾過 無加水 生酒,価格,1496,"<p>商品詳細 奈良県唯一の酒造好適米奨励品種である「露葉風」は、栽培が困難な事から一旦は途絶えた品種でしたが、県内各地の農家様の努力によって復活した酒米です。 白露・早生双葉を掛け合わせた品種で、心白が、山田錦よりも大きなところが特徴ですが、吸水速度が速く、原料処理が難しい大変個性的なお米です。 味わいは、精米80％というだけあって結構ボリューム感があります。 コンポートにしたパイナップルのようなふくよかな丸みのある味わいですが、風の森らしい綺麗な酸とシュワっとした微発泡感のおかげで、甘ったるくも、アルコール度数の高さも全く感じさせません。 購入ページへ（外部サイト） その他商品一覧 風の森（KAZE NO MORI） 風の森 ALPHA1 DRY 次章への鍵 720ml ¥ 1,496 (税込) 風の森（KAZE NO MORI） 能登の酒を止めるな！奥能登の白菊 2本セット 720ml ¥ 6,600 (税込) 風の森（KAZE NO MORI） 風の森 山田錦 807 生酒 720ml ¥ 1,496 (税込) 風の森（KAZE NO MORI） 風の森 秋津穂 657 生酒 720ml ¥ 1,397 (税込) 風の森（KAZE NO MORI） 風の森 秋津穂 507 生酒 720ml ¥ 1,798 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-348x348_webp_d2cd75d3-ec5c-4b55-8d9a-01b87719252f.jpg,zf0OhucE,https://amzn.to/4flL2PN
a8mzid2s,純米大吟醸 久保田 萬寿（まんじゅ）,価格,4590,"<p>商品詳細 1985年誕生、蔵の昔の屋号くぼたやを銘にした、朝日酒造の旗艦酒。『速醸もと仕込み』と『山廃もと仕込み』の両酒をブレンドする事で、スッキリ柔らかながら深いコクを持つ、冷や・燗万能な酒質に仕上げました。自己主張し過ぎず、料理のわき役に徹する美学を貫く姿は、日本人が元来持つ奥ゆかしさのDNAを見事にくすぐります。 存在感がありつつ、柔らかな口当りと調和のとれた旨味。蔵人が絶妙に仕上げた久保田の最高峰。 購入ページへ（外部サイト） その他商品一覧 久保田（KUBOTA） 久保田 千寿 吟醸生原酒 ml ¥ 3,652 (税込) 久保田（KUBOTA） 久保田 純米大吟醸 ml ¥ 1,980 (税込) 久保田（KUBOTA） 純米大吟醸 久保田 萬寿（まんじゅ） ml ¥ 4,590 (税込) 飲める・買えるお店</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-640x640_v-fs_webp_fb05683e-e5ad-4c7a-b5a6-612de1289939.jpg,a8MzId2S,https://amzn.to/3SzzkXZ
